ID DGE,Nombre Playa o ZBM,Municipio,Isla,Provincia,Clasificación,Grado de Protección,Afluencia maxima anual,Riesgo,Playa o ZBM,ID MAPAMA,Nombre MAPAMA,ID Pilotaje Litoral,Nombre Pilotaje Litoral,Bandera azul,Acceso PMR,Ducha adaptada,Aseo adaptado,Baño asistido,Sombra PMR,Aparcamientos,Aseo,Lavapies,Duchas,Alquiler de sombrillas,Alquiler de hamacas,Alquiler nautico,Area Infantil,Area Deportiva,Nombre Servicio Socorrismo,Longitud (m),Anchura (m),Composición,Color,Condiciones de baño,Condiciones de entorno,Condiciones de acceso,Carga poblacional,Latitud (º),Longitud (º),PSS Registrado DGSE,PSS Nº Registro,PSS Fecha Registro,Fecha de última actualización
759175500,Las Ceras,Arico,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,203816,Las Ceras,40510,PLAYA DEL RINCÓN,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,200,35,Bolos / Grava,,Oleaje moderado,Semiurbana,A pie fácil,entre 5.000 y 20.000,"28°11'06.47738398""N","16°25'40.57066553""W",No,,,7/12/2023
759175600,Poris,Arico,Tenerife,Santa Cruz de Tenerife,Libre,Alto,Alta,,Playa,638,Poris,40509,PLAYA DEL PORÍS,No,Si,null,null,null,null,Si,No,No,Si,No,No,No,No,No,,110,24,Grava / Arena,Oscura,Aguas tranquilas,Urbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°09'50.13364603""N","16°25'54.05421626""W",No,,,7/12/2023
759175700,El Caletón,Arico,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,,Playa,203817,El Caletón,40508,PLAYA CALLAO GRANDE,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,70,30,Callaos / Roca / Grava,,Oleaje moderado,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°09'26.54356726""N","16°26'03.54922024""W",No,,,7/12/2023
759175800,Grande,Arico,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,,Playa,637,Grande,40507,PLAYA GRANDE,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,310,62,Arena,Dorada,Oleaje moderado / Ventosa,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°09'08.83705348""N","16°25'54.71734108""W",No,,,7/12/2023
759175900,Las Caletillas,Arico,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,203818,Las Caletillas,,,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,30,35,Grava,,Oleaje moderado,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°09'07.06298722""N","16°25'39.23663674""W",No,,,7/12/2023
759176000,Cueva de la Arena,Arico,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,,Playa,636,Cueva de la Arena,40505,PLAYA CUEVA DE LA ARENA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,70,24,Roca / Grava / Arena,Dorada,Aguas tranquilas,Aislada,A pie fácil,entre 5.000 y 20.000,"28°08'35.42168102""N","16°25'59.08231925""W",No,,,7/12/2023
759176100,Cardones,Arico,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,,Playa,635,Cardones,40504,PLAYA DE LOS CARDONES,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,120,36,Arena,Dorada,Aguas tranquilas,Aislada,A pie fácil,entre 5.000 y 20.000,"28°08'34.33877097""N","16°26'11.86147984""W",No,,,7/12/2023
759176200,Los Abrigos,Arico,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Media,,Playa,634,Los Abrigos,40503,PLAYA DE LOS ABRIGUITOS,No,No,null,null,null,null,Si,No,No,Si,No,No,No,No,No,,250,38,Arena,Dorada,Aguas tranquilas,Urbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°08'35.36564527""N","16°26'19.17338172""W",No,,,7/12/2023
759176300,Abades,Arico,Tenerife,Santa Cruz de Tenerife,Libre,Alto,Alta,,Playa,203819,Abades,40502,ABADES,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,130,17,Callaos / Grava,,Oleaje moderado,Aislada,A pie fácil / Coche,entre 5.000 y 20.000,"28°08'07.42340551""N","16°26'44.65397735""W",No,,,7/12/2023
759176400,Tajao,Arico,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Media,,Playa,633,Tajao,40563,PLAYA CALLAO TAJAO,No,Si,null,null,null,null,Si,No,No,No,No,No,No,No,No,,50,25,Grava,,Oleaje moderado / Ventosa,Urbana,A pie fácil,entre 5.000 y 20.000,"28°06'29.66212380""N","16°28'20.35286095""W",No,,,7/12/2023
759176500,Callao Hondo,Arico,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,632,Callao Hondo,40501,PLAYA DE CALLAO HONDO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,400,16,Roca / Grava,,Oleaje moderado,Semiurbana,A pie fácil,entre 5.000 y 20.000,"28°06'26.73612027""N","16°28'22.08422721""W",No,,,7/12/2023
759176600,El Río,Arico,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,,Playa,631,El Río,,,No,Si,null,null,null,null,Si,No,No,Si,No,No,No,Si,Si,,720,32,Roca / Grava / Arena,Oscura,Oleaje moderado,Aislada,A pie fácil / Coche,entre 5.000 y 20.000,"28°05'58.30253833""N","16°28'48.58515414""W",No,,,7/12/2023
